name 	ticket_url 	date 	DonatedBy 	iAddress 	mdescription 	mgraphic 	SignUpDate 	MuseumID 	GDATASubmit 	iState 	iTitle 	PassID 	mReturnToLibrary 	iCity 	Password 	Institution 	reserve_url
Loghouse Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=2360994&jx=y9p&pInstitution=Loghouse%20Museum&mps=1903 	August 14, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3003%2061st%20Avenue%20SW 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%26nbsp%3B%20%3C/strong%3EMuseum%20Hours%3A%20Thursday%20through%20Sunday%2C%20noon%20to%204%20p.m.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EThe%20Log%20House%20Museum%20is%20a%20place%20to%20discover%20and%20celebrate%20the%20history%20of%20the%20Duwamish%20Peninsula%20and%20the%20Birthplace%20of%20Seattle.%26nbsp%3B%20Discover%20this%20local%20gem%20one%20block%20from%20Alki%20Beach%20in%20an%20authentically%20restored%201904%20log%20building%20surrounded%20by%20a%20Pacific%20Northwest%20native%20plant%20garden.%20Visit%20our%26nbsp%3Bmuseum%20shop%2C%20enjoy%20our%20exhibit%20spaces%20and%20immerse%20yourself%20in%20the%20rich%20history%20of%20Southwest%20Seattle.%20Please%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.loghousemuseum.info%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.loghousemuseum.info%3C/span%3E%3C/a%3E%26nbsp%3B%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Efor%20more%20information%20on%20current%20exhibits%20and%20programs%20and%20holiday%20closure%20dates.%20%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20%20 	lhl.jpg 	8/14/2015 	1903 	Reserve Pass for Friday, August 14, 2015 	WA 	None 	4749 	0 	Seattle 	None 	Loghouse%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=977891&jx=y9p&mps=1903&cFocus=title&pInstitution=Loghouse%20Museum&etad=8/14/2015&pc=4749
Loghouse Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=2360994&jx=y9p&pInstitution=Loghouse%20Museum&mps=1903 	August 15, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3003%2061st%20Avenue%20SW 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%26nbsp%3B%20%3C/strong%3EMuseum%20Hours%3A%20Thursday%20through%20Sunday%2C%20noon%20to%204%20p.m.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EThe%20Log%20House%20Museum%20is%20a%20place%20to%20discover%20and%20celebrate%20the%20history%20of%20the%20Duwamish%20Peninsula%20and%20the%20Birthplace%20of%20Seattle.%26nbsp%3B%20Discover%20this%20local%20gem%20one%20block%20from%20Alki%20Beach%20in%20an%20authentically%20restored%201904%20log%20building%20surrounded%20by%20a%20Pacific%20Northwest%20native%20plant%20garden.%20Visit%20our%26nbsp%3Bmuseum%20shop%2C%20enjoy%20our%20exhibit%20spaces%20and%20immerse%20yourself%20in%20the%20rich%20history%20of%20Southwest%20Seattle.%20Please%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.loghousemuseum.info%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.loghousemuseum.info%3C/span%3E%3C/a%3E%26nbsp%3B%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Efor%20more%20information%20on%20current%20exhibits%20and%20programs%20and%20holiday%20closure%20dates.%20%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20%20 	lhl.jpg 	8/15/2015 	1903 	Reserve Pass for Saturday, August 15, 2015 	WA 	None 	4749 	0 	Seattle 	None 	Loghouse%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=977939&jx=y9p&mps=1903&cFocus=title&pInstitution=Loghouse%20Museum&etad=8/15/2015&pc=4749
Loghouse Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=2360994&jx=y9p&pInstitution=Loghouse%20Museum&mps=1903 	August 16, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3003%2061st%20Avenue%20SW 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%26nbsp%3B%20%3C/strong%3EMuseum%20Hours%3A%20Thursday%20through%20Sunday%2C%20noon%20to%204%20p.m.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EThe%20Log%20House%20Museum%20is%20a%20place%20to%20discover%20and%20celebrate%20the%20history%20of%20the%20Duwamish%20Peninsula%20and%20the%20Birthplace%20of%20Seattle.%26nbsp%3B%20Discover%20this%20local%20gem%20one%20block%20from%20Alki%20Beach%20in%20an%20authentically%20restored%201904%20log%20building%20surrounded%20by%20a%20Pacific%20Northwest%20native%20plant%20garden.%20Visit%20our%26nbsp%3Bmuseum%20shop%2C%20enjoy%20our%20exhibit%20spaces%20and%20immerse%20yourself%20in%20the%20rich%20history%20of%20Southwest%20Seattle.%20Please%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.loghousemuseum.info%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.loghousemuseum.info%3C/span%3E%3C/a%3E%26nbsp%3B%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Efor%20more%20information%20on%20current%20exhibits%20and%20programs%20and%20holiday%20closure%20dates.%20%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20%20 	lhl.jpg 	8/16/2015 	1903 	Reserve Pass for Sunday, August 16, 2015 	WA 	None 	4749 	0 	Seattle 	None 	Loghouse%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=977987&jx=y9p&mps=1903&cFocus=title&pInstitution=Loghouse%20Museum&etad=8/16/2015&pc=4749
Loghouse Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=2360994&jx=y9p&pInstitution=Loghouse%20Museum&mps=1903 	August 20, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3003%2061st%20Avenue%20SW 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%26nbsp%3B%20%3C/strong%3EMuseum%20Hours%3A%20Thursday%20through%20Sunday%2C%20noon%20to%204%20p.m.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EThe%20Log%20House%20Museum%20is%20a%20place%20to%20discover%20and%20celebrate%20the%20history%20of%20the%20Duwamish%20Peninsula%20and%20the%20Birthplace%20of%20Seattle.%26nbsp%3B%20Discover%20this%20local%20gem%20one%20block%20from%20Alki%20Beach%20in%20an%20authentically%20restored%201904%20log%20building%20surrounded%20by%20a%20Pacific%20Northwest%20native%20plant%20garden.%20Visit%20our%26nbsp%3Bmuseum%20shop%2C%20enjoy%20our%20exhibit%20spaces%20and%20immerse%20yourself%20in%20the%20rich%20history%20of%20Southwest%20Seattle.%20Please%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.loghousemuseum.info%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.loghousemuseum.info%3C/span%3E%3C/a%3E%26nbsp%3B%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Efor%20more%20information%20on%20current%20exhibits%20and%20programs%20and%20holiday%20closure%20dates.%20%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20%20 	lhl.jpg 	8/20/2015 	1903 	Reserve Pass for Thursday, August 20, 2015 	WA 	None 	5304 	0 	Seattle 	None 	Loghouse%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=977033&jx=y9p&mps=1903&cFocus=title&pInstitution=Loghouse%20Museum&etad=8/20/2015&pc=5304
Loghouse Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=2360994&jx=y9p&pInstitution=Loghouse%20Museum&mps=1903 	August 21, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3003%2061st%20Avenue%20SW 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%26nbsp%3B%20%3C/strong%3EMuseum%20Hours%3A%20Thursday%20through%20Sunday%2C%20noon%20to%204%20p.m.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EThe%20Log%20House%20Museum%20is%20a%20place%20to%20discover%20and%20celebrate%20the%20history%20of%20the%20Duwamish%20Peninsula%20and%20the%20Birthplace%20of%20Seattle.%26nbsp%3B%20Discover%20this%20local%20gem%20one%20block%20from%20Alki%20Beach%20in%20an%20authentically%20restored%201904%20log%20building%20surrounded%20by%20a%20Pacific%20Northwest%20native%20plant%20garden.%20Visit%20our%26nbsp%3Bmuseum%20shop%2C%20enjoy%20our%20exhibit%20spaces%20and%20immerse%20yourself%20in%20the%20rich%20history%20of%20Southwest%20Seattle.%20Please%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.loghousemuseum.info%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.loghousemuseum.info%3C/span%3E%3C/a%3E%26nbsp%3B%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Efor%20more%20information%20on%20current%20exhibits%20and%20programs%20and%20holiday%20closure%20dates.%20%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20%20 	lhl.jpg 	8/21/2015 	1903 	Reserve Pass for Friday, August 21, 2015 	WA 	None 	4749 	0 	Seattle 	None 	Loghouse%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=977783&jx=y9p&mps=1903&cFocus=title&pInstitution=Loghouse%20Museum&etad=8/21/2015&pc=4749
Loghouse Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=2360994&jx=y9p&pInstitution=Loghouse%20Museum&mps=1903 	August 22, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3003%2061st%20Avenue%20SW 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%26nbsp%3B%20%3C/strong%3EMuseum%20Hours%3A%20Thursday%20through%20Sunday%2C%20noon%20to%204%20p.m.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EThe%20Log%20House%20Museum%20is%20a%20place%20to%20discover%20and%20celebrate%20the%20history%20of%20the%20Duwamish%20Peninsula%20and%20the%20Birthplace%20of%20Seattle.%26nbsp%3B%20Discover%20this%20local%20gem%20one%20block%20from%20Alki%20Beach%20in%20an%20authentically%20restored%201904%20log%20building%20surrounded%20by%20a%20Pacific%20Northwest%20native%20plant%20garden.%20Visit%20our%26nbsp%3Bmuseum%20shop%2C%20enjoy%20our%20exhibit%20spaces%20and%20immerse%20yourself%20in%20the%20rich%20history%20of%20Southwest%20Seattle.%20Please%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.loghousemuseum.info%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.loghousemuseum.info%3C/span%3E%3C/a%3E%26nbsp%3B%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Efor%20more%20information%20on%20current%20exhibits%20and%20programs%20and%20holiday%20closure%20dates.%20%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20%20 	lhl.jpg 	8/22/2015 	1903 	Reserve Pass for Saturday, August 22, 2015 	WA 	None 	4749 	0 	Seattle 	None 	Loghouse%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=977831&jx=y9p&mps=1903&cFocus=title&pInstitution=Loghouse%20Museum&etad=8/22/2015&pc=4749
Loghouse Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=2360994&jx=y9p&pInstitution=Loghouse%20Museum&mps=1903 	August 23, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3003%2061st%20Avenue%20SW 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%26nbsp%3B%20%3C/strong%3EMuseum%20Hours%3A%20Thursday%20through%20Sunday%2C%20noon%20to%204%20p.m.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EThe%20Log%20House%20Museum%20is%20a%20place%20to%20discover%20and%20celebrate%20the%20history%20of%20the%20Duwamish%20Peninsula%20and%20the%20Birthplace%20of%20Seattle.%26nbsp%3B%20Discover%20this%20local%20gem%20one%20block%20from%20Alki%20Beach%20in%20an%20authentically%20restored%201904%20log%20building%20surrounded%20by%20a%20Pacific%20Northwest%20native%20plant%20garden.%20Visit%20our%26nbsp%3Bmuseum%20shop%2C%20enjoy%20our%20exhibit%20spaces%20and%20immerse%20yourself%20in%20the%20rich%20history%20of%20Southwest%20Seattle.%20Please%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.loghousemuseum.info%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.loghousemuseum.info%3C/span%3E%3C/a%3E%26nbsp%3B%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Efor%20more%20information%20on%20current%20exhibits%20and%20programs%20and%20holiday%20closure%20dates.%20%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20%20 	lhl.jpg 	8/23/2015 	1903 	Reserve Pass for Sunday, August 23, 2015 	WA 	None 	4749 	0 	Seattle 	None 	Loghouse%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=977879&jx=y9p&mps=1903&cFocus=title&pInstitution=Loghouse%20Museum&etad=8/23/2015&pc=4749
Loghouse Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=2360994&jx=y9p&pInstitution=Loghouse%20Museum&mps=1903 	August 27, 2015 	The%20Seattle%20Public%20Library%20Foundation 	3003%2061st%20Avenue%20SW 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D.%26nbsp%3B%20%3C/strong%3EMuseum%20Hours%3A%20Thursday%20through%20Sunday%2C%20noon%20to%204%20p.m.%20%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EThe%20Log%20House%20Museum%20is%20a%20place%20to%20discover%20and%20celebrate%20the%20history%20of%20the%20Duwamish%20Peninsula%20and%20the%20Birthplace%20of%20Seattle.%26nbsp%3B%20Discover%20this%20local%20gem%20one%20block%20from%20Alki%20Beach%20in%20an%20authentically%20restored%201904%20log%20building%20surrounded%20by%20a%20Pacific%20Northwest%20native%20plant%20garden.%20Visit%20our%26nbsp%3Bmuseum%20shop%2C%20enjoy%20our%20exhibit%20spaces%20and%20immerse%20yourself%20in%20the%20rich%20history%20of%20Southwest%20Seattle.%20Please%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.loghousemuseum.info%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.loghousemuseum.info%3C/span%3E%3C/a%3E%26nbsp%3B%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Efor%20more%20information%20on%20current%20exhibits%20and%20programs%20and%20holiday%20closure%20dates.%20%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20%20 	lhl.jpg 	8/27/2015 	1903 	Reserve Pass for Thursday, August 27, 2015 	WA 	None 	4749 	0 	Seattle 	None 	Loghouse%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=978071&jx=y9p&mps=1903&cFocus=title&pInstitution=Loghouse%20Museum&etad=8/27/2015&pc=4749
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	July 29, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	7/29/2015 	1928 	Reserve Pass for Wednesday, July 29, 2015 	WA 	None 	4828 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4083353&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=7/29/2015&pc=4828
Northwest African American Museum 	http://www.libraryinsight.net/mpCalendar.asp?t=9667422&jx=y9p&pInstitution=Northwest%20African%20American%20Museum&mps=1928 	July 30, 2015 	The%20Seattle%20Public%20Library%20Foundation 	2300%20S.%20Massachusetts%20Street 	%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E%3Cstrong%3EThe%20pass%20admits%20up%20to%204%20people%20free%20of%20charge%20to%20the%20Museum%20during%20regular%20open%20hours.%20Pass%20MUST%20be%20presented%20upon%20entry%20along%20with%20photo%20I.D%3C/strong%3E.%3C/span%3E%3C/p%3E%0D%0A%3Cp%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3EAt%20the%20heart%20of%20the%20African%20American%20experience%20in%20the%20Northwest%20is%20the%20story%20of%20our%20Journey%20to%20this%20region%2C%20the%20establishment%20of%20our%20vibrant%20community%20and%20the%20ways%20in%20which%20we%20have%20survived.%20To%20tell%20this%20ever-unfolding%20story%2C%20the%20Museum%27s%20exhibits%20and%20programs%20feature%20the%20visual%20arts%2C%20music%2C%20crafts%2C%20literature%20and%20history%20of%20African%20Americans%20in%20the%20Northwest.%20For%20more%20information%20about%20the%20museum%2C%20visit%20%3C/span%3E%3Ca%20href%3D%22http%3A//www.naamnw.org%22%3E%3Cspan%20style%3D%22color%3A%20rgb%280%2C%200%2C%20205%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3Ewww.naamnw.org%3C/span%3E%3C/a%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-size%3A%208pt%3B%22%3E%3Cspan%20style%3D%22color%3A%20rgb%2866%2C%2061%2C%2058%29%3B%20font-family%3A%20Verdana%3B%20font-size%3A%208pt%3B%22%3E.%3C/span%3E%3Cbr%20/%3E%0D%0A%09%09%3C/span%3E%3C/p%3E%20%20%20%20%20 	NAAML.jpg 	7/30/2015 	1928 	Reserve Pass for Thursday, July 30, 2015 	WA 	None 	4828 	0 	Seattle 	None 	Northwest%20African%20American%20Museum 	http://www.libraryinsight.net/mpSignUp.asp?t=4082957&jx=y9p&mps=1928&cFocus=title&pInstitution=Northwest%20African%20American%20Museum&etad=7/30/2015&pc=4828
